LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
6794,081111,052211,20352,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4475175715929974539 src: /10.251.107.227:48866 dest: /10.251.107.227:50010,E0,Receiving block <*> src: <*> dest: <*>
6795,081111,052211,20561,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4475175715929974539 src: /10.251.107.227:40916 dest: /10.251.107.227:50010,E0,Receiving block <*> src: <*> dest: <*>
6796,081111,052211,20956,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4475175715929974539 src: /10.251.126.255:45956 dest: /10.251.126.255:50010,E0,Receiving block <*> src: <*> dest: <*>
6797,081111,052211,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001347_0/part-01347. blk_4475175715929974539,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
6798,081111,052239,20353,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4475175715929974539 terminating,E4,PacketResponder <*> for block <*> terminating
6799,081111,052239,20353,INFO,dfs.DataNode$PacketResponder,Received block blk_4475175715929974539 of size 67108864 from /10.251.107.227,E7,Received block <*> of size <*> from <*>
6800,081111,052239,20957,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4475175715929974539 terminating,E4,PacketResponder <*> for block <*> terminating
6801,081111,052239,20957,INFO,dfs.DataNode$PacketResponder,Received block blk_4475175715929974539 of size 67108864 from /10.251.126.255,E7,Received block <*> of size <*> from <*>
6802,081111,052239,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.192:50010 is added to blk_4475175715929974539 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6803,081111,052239,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.255:50010 is added to blk_4475175715929974539 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6804,081111,052240,20562,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_4475175715929974539 terminating,E4,PacketResponder <*> for block <*> terminating
6805,081111,052240,20562,INFO,dfs.DataNode$PacketResponder,Received block blk_4475175715929974539 of size 67108864 from /10.251.107.227,E7,Received block <*> of size <*> from <*>
6806,081111,052240,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.227:50010 is added to blk_4475175715929974539 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6807,081111,052455,21143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3681278308804362499 src: /10.251.199.86:59450 dest: /10.251.199.86:50010,E0,Receiving block <*> src: <*> dest: <*>
6808,081111,052455,21288,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3681278308804362499 src: /10.251.199.86:33012 dest: /10.251.199.86:50010,E0,Receiving block <*> src: <*> dest: <*>
6809,081111,052455,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001259_0/part-01259. blk_-3681278308804362499,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
6810,081111,052456,20789,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3681278308804362499 src: /10.251.198.33:37522 dest: /10.251.198.33:50010,E0,Receiving block <*> src: <*> dest: <*>
6811,081111,052504,20722,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7875041108335447648 src: /10.251.109.209:37845 dest: /10.251.109.209:50010,E0,Receiving block <*> src: <*> dest: <*>
6812,081111,052504,20792,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7875041108335447648 src: /10.251.25.237:39098 dest: /10.251.25.237:50010,E0,Receiving block <*> src: <*> dest: <*>
6813,081111,052504,20851,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7875041108335447648 src: /10.251.109.209:40286 dest: /10.251.109.209:50010,E0,Receiving block <*> src: <*> dest: <*>
6814,081111,052504,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001243_0/part-01243. blk_-7875041108335447648,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
6815,081111,052520,20790,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-3681278308804362499 terminating,E4,PacketResponder <*> for block <*> terminating
6816,081111,052520,20790,INFO,dfs.DataNode$PacketResponder,Received block blk_-3681278308804362499 of size 67108864 from /10.251.198.33,E7,Received block <*> of size <*> from <*>
6817,081111,052520,21144,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-3681278308804362499 terminating,E4,PacketResponder <*> for block <*> terminating
6818,081111,052520,21144,INFO,dfs.DataNode$PacketResponder,Received block blk_-3681278308804362499 of size 67108864 from /10.251.199.86,E7,Received block <*> of size <*> from <*>
6819,081111,052520,21289,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-3681278308804362499 terminating,E4,PacketResponder <*> for block <*> terminating
6820,081111,052520,21289,INFO,dfs.DataNode$PacketResponder,Received block blk_-3681278308804362499 of size 67108864 from /10.251.199.86,E7,Received block <*> of size <*> from <*>
6821,081111,052520,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_-3681278308804362499 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6822,081111,052520,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_-3681278308804362499 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6823,081111,052520,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.33:50010 is added to blk_-3681278308804362499 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6824,081111,052536,20783,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2574224612116538871 src: /10.251.30.6:47738 dest: /10.251.30.6:50010,E0,Receiving block <*> src: <*> dest: <*>
6825,081111,052536,20871,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2574224612116538871 src: /10.251.30.6:53260 dest: /10.251.30.6:50010,E0,Receiving block <*> src: <*> dest: <*>
6826,081111,052536,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001229_0/part-01229. blk_2574224612116538871,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
6827,081111,052537,20956,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2574224612116538871 src: /10.250.15.101:37249 dest: /10.250.15.101:50010,E0,Receiving block <*> src: <*> dest: <*>
6828,081111,052550,20723,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-7875041108335447648 terminating,E4,PacketResponder <*> for block <*> terminating
6829,081111,052550,20723,INFO,dfs.DataNode$PacketResponder,Received block blk_-7875041108335447648 of size 67108864 from /10.251.109.209,E7,Received block <*> of size <*> from <*>
6830,081111,052550,20793,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7875041108335447648 terminating,E4,PacketResponder <*> for block <*> terminating
6831,081111,052550,20793,INFO,dfs.DataNode$PacketResponder,Received block blk_-7875041108335447648 of size 67108864 from /10.251.25.237,E7,Received block <*> of size <*> from <*>
6832,081111,052550,20852,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7875041108335447648 terminating,E4,PacketResponder <*> for block <*> terminating
6833,081111,052550,20852,INFO,dfs.DataNode$PacketResponder,Received block blk_-7875041108335447648 of size 67108864 from /10.251.109.209,E7,Received block <*> of size <*> from <*>
6834,081111,052550,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.214:50010 is added to blk_-7875041108335447648 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6835,081111,052550,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_-7875041108335447648 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6836,081111,052551,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_-7875041108335447648 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6837,081111,052616,20872,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2574224612116538871 terminating,E4,PacketResponder <*> for block <*> terminating
6838,081111,052616,20872,INFO,dfs.DataNode$PacketResponder,Received block blk_2574224612116538871 of size 67108864 from /10.251.30.6,E7,Received block <*> of size <*> from <*>
6839,081111,052616,20957,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2574224612116538871 terminating,E4,PacketResponder <*> for block <*> terminating
6840,081111,052616,20957,INFO,dfs.DataNode$PacketResponder,Received block blk_2574224612116538871 of size 67108864 from /10.250.15.101,E7,Received block <*> of size <*> from <*>
6841,081111,052616,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_2574224612116538871 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6842,081111,052616,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.101:50010 is added to blk_2574224612116538871 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6843,081111,052617,20784,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2574224612116538871 terminating,E4,PacketResponder <*> for block <*> terminating
6844,081111,052617,20784,INFO,dfs.DataNode$PacketResponder,Received block blk_2574224612116538871 of size 67108864 from /10.251.30.6,E7,Received block <*> of size <*> from <*>
6845,081111,052617,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_2574224612116538871 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6846,081111,052627,20780,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7160978747260921895 src: /10.251.74.227:35834 dest: /10.251.74.227:50010,E0,Receiving block <*> src: <*> dest: <*>
6847,081111,052627,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001379_0/part-01379. blk_7160978747260921895,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
6848,081111,052628,20801,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7160978747260921895 src: /10.251.111.80:43753 dest: /10.251.111.80:50010,E0,Receiving block <*> src: <*> dest: <*>
6849,081111,052628,20867,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7160978747260921895 src: /10.251.74.227:46067 dest: /10.251.74.227:50010,E0,Receiving block <*> src: <*> dest: <*>
6850,081111,052720,20783,INFO,dfs.DataNode$PacketResponder,Received block blk_7160978747260921895 of size 67108864 from /10.251.74.227,E7,Received block <*> of size <*> from <*>
6851,081111,052720,20803,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_7160978747260921895 terminating,E4,PacketResponder <*> for block <*> terminating
6852,081111,052720,20803,INFO,dfs.DataNode$PacketResponder,Received block blk_7160978747260921895 of size 67108864 from /10.251.111.80,E7,Received block <*> of size <*> from <*>
6853,081111,052720,20868,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_7160978747260921895 terminating,E4,PacketResponder <*> for block <*> terminating
6854,081111,052720,20868,INFO,dfs.DataNode$PacketResponder,Received block blk_7160978747260921895 of size 67108864 from /10.251.74.227,E7,Received block <*> of size <*> from <*>
6855,081111,052721,20783,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_7160978747260921895 terminating,E4,PacketResponder <*> for block <*> terminating
6856,081111,052721,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.52:50010 is added to blk_7160978747260921895 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6857,081111,052721,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.227:50010 is added to blk_7160978747260921895 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6858,081111,052721,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.80:50010 is added to blk_7160978747260921895 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6859,081111,052737,19333,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4200719645596470443 src: /10.251.107.50:52750 dest: /10.251.107.50:50010,E0,Receiving block <*> src: <*> dest: <*>
6860,081111,052737,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001530_0/part-01530. blk_-4200719645596470443,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
6861,081111,052738,19907,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4200719645596470443 src: /10.251.107.50:42885 dest: /10.251.107.50:50010,E0,Receiving block <*> src: <*> dest: <*>
6862,081111,052738,21160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4200719645596470443 src: /10.251.106.10:41327 dest: /10.251.106.10:50010,E0,Receiving block <*> src: <*> dest: <*>
6863,081111,052823,19334,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4200719645596470443 terminating,E4,PacketResponder <*> for block <*> terminating
6864,081111,052823,19334,INFO,dfs.DataNode$PacketResponder,Received block blk_-4200719645596470443 of size 67108864 from /10.251.107.50,E7,Received block <*> of size <*> from <*>
6865,081111,052823,19908,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4200719645596470443 terminating,E4,PacketResponder <*> for block <*> terminating
6866,081111,052823,19908,INFO,dfs.DataNode$PacketResponder,Received block blk_-4200719645596470443 of size 67108864 from /10.251.107.50,E7,Received block <*> of size <*> from <*>
6867,081111,052823,21161,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-4200719645596470443 terminating,E4,PacketResponder <*> for block <*> terminating
6868,081111,052823,21161,INFO,dfs.DataNode$PacketResponder,Received block blk_-4200719645596470443 of size 67108864 from /10.251.106.10,E7,Received block <*> of size <*> from <*>
6869,081111,052823,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.50:50010 is added to blk_-4200719645596470443 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6870,081111,052823,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.179:50010 is added to blk_-4200719645596470443 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6871,081111,052823,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.10:50010 is added to blk_-4200719645596470443 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6872,081111,052836,20854,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5965012693626528144 src: /10.251.39.192:34733 dest: /10.251.39.192:50010,E0,Receiving block <*> src: <*> dest: <*>
6873,081111,052836,20857,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5965012693626528144 src: /10.250.7.32:41213 dest: /10.250.7.32:50010,E0,Receiving block <*> src: <*> dest: <*>
6874,081111,052836,21028,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5965012693626528144 src: /10.250.7.32:37459 dest: /10.250.7.32:50010,E0,Receiving block <*> src: <*> dest: <*>
6875,081111,052836,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001387_0/part-01387. blk_-5965012693626528144,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
6876,081111,052852,20863,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8892828343488963377 src: /10.251.126.227:60565 dest: /10.251.126.227:50010,E0,Receiving block <*> src: <*> dest: <*>
6877,081111,052852,20979,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8892828343488963377 src: /10.250.10.223:55661 dest: /10.250.10.223:50010,E0,Receiving block <*> src: <*> dest: <*>
6878,081111,052852,21022,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8892828343488963377 src: /10.250.10.223:37044 dest: /10.250.10.223:50010,E0,Receiving block <*> src: <*> dest: <*>
6879,081111,052852,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001669_0/part-01669. blk_8892828343488963377,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
6880,081111,052913,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-7875041108335447648,E3,Verification succeeded for <*>
6881,081111,052924,20855,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-5965012693626528144 terminating,E4,PacketResponder <*> for block <*> terminating
6882,081111,052924,20855,INFO,dfs.DataNode$PacketResponder,Received block blk_-5965012693626528144 of size 67108864 from /10.251.39.192,E7,Received block <*> of size <*> from <*>
6883,081111,052924,20858,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5965012693626528144 terminating,E4,PacketResponder <*> for block <*> terminating
6884,081111,052924,20858,INFO,dfs.DataNode$PacketResponder,Received block blk_-5965012693626528144 of size 67108864 from /10.250.7.32,E7,Received block <*> of size <*> from <*>
6885,081111,052924,21029,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5965012693626528144 terminating,E4,PacketResponder <*> for block <*> terminating
6886,081111,052924,21029,INFO,dfs.DataNode$PacketResponder,Received block blk_-5965012693626528144 of size 67108864 from /10.250.7.32,E7,Received block <*> of size <*> from <*>
6887,081111,052924,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_-5965012693626528144 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6888,081111,052924,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_-5965012693626528144 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6889,081111,052924,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.192:50010 is added to blk_-5965012693626528144 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6890,081111,052940,20864,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8892828343488963377 terminating,E4,PacketResponder <*> for block <*> terminating
6891,081111,052940,20864,INFO,dfs.DataNode$PacketResponder,Received block blk_8892828343488963377 of size 67108864 from /10.251.126.227,E7,Received block <*> of size <*> from <*>
6892,081111,052940,20980,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8892828343488963377 terminating,E4,PacketResponder <*> for block <*> terminating
6893,081111,052940,20980,INFO,dfs.DataNode$PacketResponder,Received block blk_8892828343488963377 of size 67108864 from /10.250.10.223,E7,Received block <*> of size <*> from <*>
6894,081111,052940,21023,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8892828343488963377 terminating,E4,PacketResponder <*> for block <*> terminating
6895,081111,052940,21023,INFO,dfs.DataNode$PacketResponder,Received block blk_8892828343488963377 of size 67108864 from /10.250.10.223,E7,Received block <*> of size <*> from <*>
6896,081111,052940,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.223:50010 is added to blk_8892828343488963377 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6897,081111,052940,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.227:50010 is added to blk_8892828343488963377 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6898,081111,052940,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.192:50010 is added to blk_8892828343488963377 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6899,081111,053041,21026,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7216862987006020706 src: /10.251.38.214:33303 dest: /10.251.38.214:50010,E0,Receiving block <*> src: <*> dest: <*>
6900,081111,053041,21164,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7216862987006020706 src: /10.251.43.192:52813 dest: /10.251.43.192:50010,E0,Receiving block <*> src: <*> dest: <*>
6901,081111,053041,21260,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7216862987006020706 src: /10.251.38.214:44909 dest: /10.251.38.214:50010,E0,Receiving block <*> src: <*> dest: <*>
6902,081111,053041,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001429_0/part-01429. blk_-7216862987006020706,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
6903,081111,053044,21029,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7216862987006020706 terminating,E4,PacketResponder <*> for block <*> terminating
6904,081111,053044,21029,INFO,dfs.DataNode$PacketResponder,Received block blk_-7216862987006020706 of size 3541101 from /10.251.38.214,E7,Received block <*> of size <*> from <*>
6905,081111,053044,21165,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7216862987006020706 terminating,E4,PacketResponder <*> for block <*> terminating
6906,081111,053044,21165,INFO,dfs.DataNode$PacketResponder,Received block blk_-7216862987006020706 of size 3541101 from /10.251.43.192,E7,Received block <*> of size <*> from <*>
6907,081111,053044,21261,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-7216862987006020706 terminating,E4,PacketResponder <*> for block <*> terminating
6908,081111,053044,21261,INFO,dfs.DataNode$PacketResponder,Received block blk_-7216862987006020706 of size 3541101 from /10.251.38.214,E7,Received block <*> of size <*> from <*>
6909,081111,053044,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.214:50010 is added to blk_-7216862987006020706 size 3541101,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6910,081111,053044,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_-7216862987006020706 size 3541101,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6911,081111,053044,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.229:50010 is added to blk_-7216862987006020706 size 3541101,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6912,081111,053145,20950,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8219683978209522390 src: /10.250.10.100:55370 dest: /10.250.10.100:50010,E0,Receiving block <*> src: <*> dest: <*>
6913,081111,053145,20951,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-8219683978209522390 terminating,E4,PacketResponder <*> for block <*> terminating
6914,081111,053145,20951,INFO,dfs.DataNode$PacketResponder,Received block blk_-8219683978209522390 of size 3544400 from /10.250.10.100,E7,Received block <*> of size <*> from <*>
6915,081111,053145,21059,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8219683978209522390 src: /10.251.43.115:51182 dest: /10.251.43.115:50010,E0,Receiving block <*> src: <*> dest: <*>
6916,081111,053145,21060,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-8219683978209522390 terminating,E4,PacketResponder <*> for block <*> terminating
6917,081111,053145,21060,INFO,dfs.DataNode$PacketResponder,Received block blk_-8219683978209522390 of size 3544400 from /10.251.43.115,E7,Received block <*> of size <*> from <*>
6918,081111,053145,21129,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8219683978209522390 src: /10.250.10.100:50647 dest: /10.250.10.100:50010,E0,Receiving block <*> src: <*> dest: <*>
6919,081111,053145,21130,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8219683978209522390 terminating,E4,PacketResponder <*> for block <*> terminating
6920,081111,053145,21130,INFO,dfs.DataNode$PacketResponder,Received block blk_-8219683978209522390 of size 3544400 from /10.250.10.100,E7,Received block <*> of size <*> from <*>
6921,081111,053145,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.225:50010 is added to blk_-8219683978209522390 size 3544400,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6922,081111,053145,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.115:50010 is added to blk_-8219683978209522390 size 3544400,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6923,081111,053145,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.100:50010 is added to blk_-8219683978209522390 size 3544400,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
6924,081111,053145,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001438_0/part-01438. blk_-8219683978209522390,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
6925,081111,053550,21281,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8802924325649772930 src: /10.251.91.15:58523 dest: /10.251.91.15:50010,E0,Receiving block <*> src: <*> dest: <*>
6926,081111,053550,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001623_0/part-01623. blk_8802924325649772930,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
6927,081111,053551,21075,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8802924325649772930 src: /10.251.66.63:34114 dest: /10.251.66.63:50010,E0,Receiving block <*> src: <*> dest: <*>
6928,081111,053551,21185,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8802924325649772930 src: /10.251.91.15:60749 dest: /10.251.91.15:50010,E0,Receiving block <*> src: <*> dest: <*>
6929,081111,053623,21076,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8802924325649772930 terminating,E4,PacketResponder <*> for block <*> terminating
6930,081111,053623,21076,INFO,dfs.DataNode$PacketResponder,Received block blk_8802924325649772930 of size 67108864 from /10.251.66.63,E7,Received block <*> of size <*> from <*>
6931,081111,053623,21186,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8802924325649772930 terminating,E4,PacketResponder <*> for block <*> terminating
6932,081111,053623,21186,INFO,dfs.DataNode$PacketResponder,Received block blk_8802924325649772930 of size 67108864 from /10.251.91.15,E7,Received block <*> of size <*> from <*>
6933,081111,053623,21282,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8802924325649772930 terminating,E4,PacketResponder <*> for block <*> terminating
