LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate
8734,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:12:05.502,25749,INFO,nova.osapi_compute.wsgi.server,req-2996f53f-714b-412c-9a15-aabfdafe069e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2609501",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8735,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:12:12.321,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: b87ea26f-b610-41c6-a233-efaf2bc00465] VM Started (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
8736,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:12:12.386,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: b87ea26f-b610-41c6-a233-efaf2bc00465] VM Paused (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
8737,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:12:12.404,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E25,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
8738,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:12:12.516,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: b87ea26f-b610-41c6-a233-efaf2bc00465] During sync_power_state the instance has a pending task (spawning). Skip.,E7,<*> During sync_power_state the instance has a pending task (spawning). Skip.
8739,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:12:12.921,25749,INFO,nova.osapi_compute.wsgi.server,req-c16fda4a-d893-43c2-9dec-c914fa9c9108 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2585349",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8740,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:12:12.961,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"Total usable vcpus: 16, total allocated vcpus: 1",E26,Total usable vcpus: <*> total allocated vcpus: <*>
8741,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:12:12.962,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],E9,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us <*> <*> phys_disk=15GB <*> total_vcpus=16 <*> pci_stats=[]
8742,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:12:43.936,25749,INFO,nova.osapi_compute.wsgi.server,req-8bd99dc6-f8d3-47da-8bc7-d0d6640bd82a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2670670",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8743,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:13:00.142,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
8744,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:13:00.143,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
8745,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:13:00.329,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
8746,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:13:00.758,25750,INFO,nova.api.openstack.compute.server_external_events,req-3fc7a714-9a46-4080-b337-8466044d4e1c f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:8ba49c3c-f87f-442a-83ba-58172d3cb762 for instance f133b3be-7955-45ba-8b8f-481f4dd14eae,E28,Creating event <*> for instance <*>
8747,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:13:00.763,25750,INFO,nova.osapi_compute.wsgi.server,req-3fc7a714-9a46-4080-b337-8466044d4e1c f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.2593160",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8748,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:13:00.772,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: f133b3be-7955-45ba-8b8f-481f4dd14eae] VM Resumed (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
8749,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:13:00.779,2931,INFO,nova.virt.libvirt.driver,-,[instance: f133b3be-7955-45ba-8b8f-481f4dd14eae] Instance spawned successfully.,E13,<*> Instance <*> successfully.
8750,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:13:00.779,2931,INFO,nova.compute.manager,req-da757263-e84e-4b42-a919-ed666cb16dc2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: f133b3be-7955-45ba-8b8f-481f4dd14eae] Took 19.48 seconds to spawn the instance on the hypervisor.,E8,<*> Took <*> seconds to <*> the instance on the hypervisor.
8751,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:13:00.911,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: f133b3be-7955-45ba-8b8f-481f4dd14eae] During sync_power_state the instance has a pending task (spawning). Skip.,E7,<*> During sync_power_state the instance has a pending task (spawning). Skip.
8752,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:13:00.913,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: f133b3be-7955-45ba-8b8f-481f4dd14eae] VM Resumed (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
8753,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:13:00.930,2931,INFO,nova.compute.manager,req-da757263-e84e-4b42-a919-ed666cb16dc2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: f133b3be-7955-45ba-8b8f-481f4dd14eae] Took 20.27 seconds to build instance.,E30,<*> Took <*> seconds to build instance.
8754,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:13:00.975,25749,INFO,nova.osapi_compute.wsgi.server,req-c9b4c76f-4596-4852-9be9-440dbec8674d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2779019",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8755,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:13:40.386,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
8756,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:13:40.387,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
8757,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:13:40.565,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
8758,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:14:07.407,25749,INFO,nova.osapi_compute.wsgi.server,req-982d03e2-a48f-40da-b710-c74ae6214ee8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2836821",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8759,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:14:07.728,2931,INFO,nova.compute.manager,-,[instance: 0f9f3b40-9840-42db-aa50-b42e6c4f0dc4] VM Stopped (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
8760,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:14:07.799,25749,INFO,nova.osapi_compute.wsgi.server,req-0339f1a5-226a-4421-8111-2b35cca93eeb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.3876259",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8761,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:14:30.613,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
8762,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:14:30.614,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
8763,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:14:30.786,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
8764,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:14:34.240,25790,INFO,nova.metadata.wsgi.server,req-9dc79b58-e620-4bee-92c9-a960ecda33f8 - - - - -,"10.11.28.99,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.2331281",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8765,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:14:34.263,25790,INFO,nova.metadata.wsgi.server,-,"10.11.28.99,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0011380",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8766,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:14:34.513,25778,INFO,nova.metadata.wsgi.server,req-a6987c6e-d27a-4772-a15c-f942da8b3af2 - - - - -,"10.11.28.99,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2373672",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8767,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:14:34.528,25778,INFO,nova.metadata.wsgi.server,-,"10.11.28.99,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0013800",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8768,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:14:34.787,25777,INFO,nova.metadata.wsgi.server,req-60e0dd1e-331b-4ed8-9ce3-dca76964df94 - - - - -,"10.11.28.99,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2450089",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8769,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:14:34.801,25777,INFO,nova.metadata.wsgi.server,-,"10.11.28.99,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.0020981",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8770,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:14:34.812,25778,INFO,nova.metadata.wsgi.server,-,"10.11.28.99,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.0018339",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8771,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:15:29.326,25749,INFO,nova.osapi_compute.wsgi.server,req-26c45e6a-e36b-4804-a4f0-bcd6b45389c3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.4943001",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8772,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:15:29.517,25749,INFO,nova.osapi_compute.wsgi.server,req-1387285c-e1f0-4f43-b34c-00b6a915c86b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1863420",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8773,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:29.614,2931,INFO,nova.compute.claims,req-26c45e6a-e36b-4804-a4f0-bcd6b45389c3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",E18,"<*> Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU"
8774,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:29.615,2931,INFO,nova.compute.claims,req-26c45e6a-e36b-4804-a4f0-bcd6b45389c3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] Total memory: 64172 MB, used: 512.00 MB",E20,"<*> Total memory: <*> MB, used: <*> MB"
8775,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:29.616,2931,INFO,nova.compute.claims,req-26c45e6a-e36b-4804-a4f0-bcd6b45389c3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] memory limit: 96258.00 MB, free: 95746.00 MB",E21,"<*> memory limit: <*> MB, free: <*> MB"
8776,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:29.617,2931,INFO,nova.compute.claims,req-26c45e6a-e36b-4804-a4f0-bcd6b45389c3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] Total disk: 15 GB, used: 0.00 GB",E22,"<*> Total disk: <*> GB, used: <*> GB"
8777,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:29.617,2931,INFO,nova.compute.claims,req-26c45e6a-e36b-4804-a4f0-bcd6b45389c3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] disk limit not specified, defaulting to unlimited",E23,"<*> <*> limit not specified, defaulting to unlimited"
8778,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:29.617,2931,INFO,nova.compute.claims,req-26c45e6a-e36b-4804-a4f0-bcd6b45389c3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] Total vcpu: 16 VCPU, used: 0.00 VCPU",E24,"<*> Total vcpu: <*> VCPU, used: <*> VCPU"
8779,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:29.618,2931,INFO,nova.compute.claims,req-26c45e6a-e36b-4804-a4f0-bcd6b45389c3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] vcpu limit not specified, defaulting to unlimited",E23,"<*> <*> limit not specified, defaulting to unlimited"
8780,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:29.653,2931,INFO,nova.compute.claims,req-26c45e6a-e36b-4804-a4f0-bcd6b45389c3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] Claim successful,E11,<*> Claim successful
8781,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:15:29.702,25749,INFO,nova.osapi_compute.wsgi.server,req-908d2589-5a27-4a0c-b17b-89738ba9e9a3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1814032",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8782,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:15:29.893,25749,INFO,nova.osapi_compute.wsgi.server,req-26fccb1d-d784-4531-b7e0-9f452a59eafd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/8ce25f78-4cb6-4c78-9b91-102b31d884a6 HTTP/1.1"" status: 200 len: 1708 time: 0.1873069",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8783,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:15:50.122,25750,INFO,nova.api.openstack.compute.server_external_events,req-f268b7f6-a7cd-49ea-8f71-a68c15bd3de5 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:a258c3ea-1fb0-4105-aa51-cfed9fba5e45 for instance 8ce25f78-4cb6-4c78-9b91-102b31d884a6,E28,Creating event <*> for instance <*>
8784,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:15:50.127,25750,INFO,nova.osapi_compute.wsgi.server,req-f268b7f6-a7cd-49ea-8f71-a68c15bd3de5 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0904541",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8785,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:50.136,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] VM Resumed (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
8786,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:50.147,2931,INFO,nova.virt.libvirt.driver,-,[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] Instance spawned successfully.,E13,<*> Instance <*> successfully.
8787,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:50.148,2931,INFO,nova.compute.manager,req-26c45e6a-e36b-4804-a4f0-bcd6b45389c3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] Took 19.91 seconds to spawn the instance on the hypervisor.,E8,<*> Took <*> seconds to <*> the instance on the hypervisor.
8788,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:50.250,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] During sync_power_state the instance has a pending task (spawning). Skip.,E7,<*> During sync_power_state the instance has a pending task (spawning). Skip.
8789,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:50.251,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] VM Resumed (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
8790,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:50.280,2931,INFO,nova.compute.manager,req-26c45e6a-e36b-4804-a4f0-bcd6b45389c3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 8ce25f78-4cb6-4c78-9b91-102b31d884a6] Took 20.68 seconds to build instance.,E30,<*> Took <*> seconds to build instance.
8791,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:15:50.284,25749,INFO,nova.osapi_compute.wsgi.server,req-ca6af02e-cbd7-4d93-ab83-fadb1e2e3e96 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2830601",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8792,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:50.666,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
8793,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:50.668,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
8794,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:15:50.836,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
8795,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:16:12.114,2931,INFO,nova.virt.libvirt.driver,req-863ad298-fbcf-433a-9ad0-e20cd72f1a4a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 59da5b39-12de-42cb-8fcb-1f2f6a563976] Creating image,E12,<*> Creating image
8796,nova-api.log.1.2017-05-17_12:02:19,2017-05-17,05:16:21.108,25749,INFO,nova.osapi_compute.wsgi.server,req-0ed7a515-44f3-4107-8d10-c7643ccb5795 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2580271",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
8797,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:16:39.215,2931,INFO,nova.virt.libvirt.driver,req-1fb1bd51-0450-4d1e-b8d3-4863d7e046dd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 59da5b39-12de-42cb-8fcb-1f2f6a563976] Deleting instance files /var/lib/nova/instances/59da5b39-12de-42cb-8fcb-1f2f6a563976_del,E2,<*> Deleting instance files <*>
8798,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:16:39.218,2931,INFO,nova.virt.libvirt.driver,req-1fb1bd51-0450-4d1e-b8d3-4863d7e046dd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 59da5b39-12de-42cb-8fcb-1f2f6a563976] Deletion of /var/lib/nova/instances/59da5b39-12de-42cb-8fcb-1f2f6a563976_del complete,E3,<*> Deletion of <*> complete
8799,nova-compute.log.1.2017-05-17_12:02:35,2017-05-17,05:16:39.333,2931,INFO,nova.compute.manager,req-1fb1bd51-0450-4d1e-b8d3-4863d7e046dd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 59da5b39-12de-42cb-8fcb-1f2f6a563976] Took 0.97 seconds to destroy the instance on the hypervisor.,E8,<*> Took <*> seconds to <*> the instance on the hypervisor.
